,CPD_MP,CPD_CHICOTE,CODIGO_CHICOTE,ENTREGA,SEMANA_ENTREGA,OP,CLIENTE,COMPROMETIDO
8718,9666.0,86279.0,1264837,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,17.0
8719,9666.0,87576.0,1264839,2020-06-26,,116308.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8720,9666.0,87576.0,1264839,2020-06-26,,116555.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8721,9666.0,87576.0,1264839,2020-07-01,,116740.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8722,9666.0,87576.0,1264839,2020-07-01,,116744.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8723,9666.0,87576.0,1264839,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,65.0
8724,9666.0,87576.0,1264839,2020-07-06,,116317.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8725,9666.0,87576.0,1264839,2020-07-13,,116763.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8726,9666.0,87576.0,1264839,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,55.0
8727,9666.0,87576.0,1264839,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,67.0
8728,9666.0,87584.0,1264840,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8729,9666.0,87584.0,1264840,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,13.0
