"";"PK_IPC";"FK_PCO";"FK_PRO";"QUANTIDADE";"QTD_RECEB";"VALOR";"FK_MOE";"ENTREGA";"SEM_ENTREG";"FK_UNI";"QTD_CANC";"FOLLOWUP";"DT_FOLLOW";"DATA_IDEAL";"OBS";"VALOR_ANTERIOR";"DATA_ULT_ATUALIZACAO_FOLLOW";"FINALIDADE";"SOLICITANTE"
162;7453.0;2319.0;819.0;500.0;500.0;0.0832;1.0;"2006-07-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2006-07-13 00:00:00.000";"";"";0.0832;"";"";""
163;7478.0;2332.0;1065.0;1500.0;1500.0;0.088;2.0;"2006-07-18 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2006-07-18 00:00:00.000";"";"";0.088;"";"";""
164;7533.0;2355.0;1065.0;2000.0;2000.0;0.11;2.0;"2006-08-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.11;"";"";""
165;7534.0;2355.0;1062.0;6000.0;6000.0;0.179;2.0;"2006-08-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
166;7550.0;2363.0;907.0;42000.0;42000.0;0.071;1.0;"2006-08-08 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.071;"";"";""
167;7551.0;2363.0;908.0;28000.0;28000.0;0.073;1.0;"2006-08-08 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.073;"";"";""
168;7563.0;2365.0;800.0;1000.0;1000.0;0.17;1.0;"2006-08-11 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
169;7587.0;2375.0;907.0;56000.0;56000.0;0.05;1.0;"2006-08-09 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2006-08-09 00:00:00.000";"";"";0.05;"";"";""
170;7588.0;2375.0;908.0;42000.0;42000.0;0.051;1.0;"2006-08-09 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2006-08-09 00:00:00.000";"";"";0.051;"";"";""
171;7835.0;2465.0;1062.0;6000.0;5358.0;0.179;2.0;"2006-11-27 00:00:00.000";0.0;1.0;642.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2006-11-27 00:00:00.000";"";"";0.179;"";"";""
172;8045.0;2508.0;800.0;500.0;500.0;0.17;1.0;"2006-10-02 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
173;8051.0;2511.0;907.0;42000.0;42000.0;0.071;1.0;"2006-09-29 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.071;"";"";""
174;8077.0;2520.0;1062.0;200.0;200.0;0.179;2.0;"2006-10-03 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
175;8167.0;2557.0;907.0;42000.0;42000.0;0.071;1.0;"2006-10-24 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.071;"";"";""
176;8174.0;2558.0;819.0;500.0;500.0;0.0832;1.0;"2006-10-27 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0832;"";"";""
177;8298.0;2601.0;907.0;42000.0;42000.0;0.071;1.0;"2006-11-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.071;"";"";""
178;8324.0;2612.0;907.0;42000.0;42000.0;0.071;1.0;"2006-12-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.071;"";"";""
179;8338.0;2614.0;800.0;1000.0;1000.0;0.17;1.0;"2006-11-24 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
180;8340.0;2614.0;1718.0;500.0;500.0;0.1448;1.0;"2006-11-24 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1448;"";"";""
181;8436.0;2647.0;800.0;1000.0;1000.0;0.17;1.0;"2006-12-15 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
182;8612.0;2683.0;908.0;28000.0;28000.0;0.073;1.0;"2006-12-21 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.073;"";"";""
183;8658.0;2694.0;1062.0;7000.0;7000.0;0.179;2.0;"2007-03-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
184;8715.0;2720.0;907.0;42000.0;42000.0;0.071;1.0;"2007-01-09 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-01-05 00:00:00.000";"";"";0.071;"";"";""
185;8749.0;2741.0;800.0;500.0;500.0;0.17;1.0;"2007-01-18 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
186;8750.0;2741.0;819.0;500.0;500.0;0.0832;1.0;"2007-01-18 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0832;"";"";""
187;8779.0;2753.0;907.0;42000.0;42000.0;0.071;1.0;"2007-01-22 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.071;"";"";""
188;8780.0;2753.0;908.0;28000.0;28000.0;0.073;1.0;"2007-01-22 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.073;"";"";""
189;8965.0;2814.0;908.0;31500.0;31500.0;0.06;1.0;"2007-02-12 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-02-12 00:00:00.000";"";"";0.06;"";"";""
190;8971.0;2817.0;907.0;42000.0;42000.0;0.06;1.0;"2007-02-15 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.06;"";"";""
191;8975.0;2818.0;800.0;1000.0;1000.0;0.17;1.0;"2007-02-15 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
192;8984.0;2819.0;800.0;1000.0;0.0;0.17;1.0;"2007-02-13 00:00:00.000";0.0;1.0;1000.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-02-13 00:00:00.000";"";"";0.17;"";"";""
193;8991.0;2822.0;1065.0;3000.0;3000.0;0.11;2.0;"2007-03-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.11;"";"";""
194;9182.0;2891.0;800.0;500.0;500.0;0.17;1.0;"2007-03-15 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-03-15 00:00:00.000";"";"";0.17;"";"";""
195;9183.0;2891.0;819.0;500.0;500.0;0.0832;1.0;"2007-03-15 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-03-15 00:00:00.000";"";"";0.0832;"";"";""
196;9452.0;2906.0;907.0;28000.0;28000.0;0.06;1.0;"2007-03-26 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.06;"";"";""
197;9722.0;2940.0;908.0;28000.0;28000.0;0.057;1.0;"2007-04-02 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.057;"";"";""
198;10063.0;2962.0;907.0;35000.0;35000.0;0.06;1.0;"2007-04-13 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.06;"";"";""
199;10071.0;2963.0;800.0;500.0;500.0;0.17;1.0;"2007-04-16 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
200;10120.0;2970.0;908.0;28000.0;28000.0;0.057;1.0;"2007-04-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.057;"";"";""
201;10260.0;2981.0;907.0;28000.0;28000.0;0.06;1.0;"2007-05-23 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-05-23 00:00:00.000";"";"";0.06;"";"";""
202;10261.0;2981.0;908.0;28000.0;28000.0;0.057;1.0;"2007-05-21 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.057;"";"";""
203;10312.0;2987.0;800.0;500.0;500.0;0.17;1.0;"2007-05-02 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
204;10855.0;2981.0;908.0;14000.0;14000.0;0.057;1.0;"2007-05-28 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.057;"";"";""
205;10925.0;3063.0;800.0;500.0;500.0;0.17;1.0;"2007-05-31 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-05-31 00:00:00.000";"";"";0.17;"";"";""
206;11279.0;3109.0;907.0;28000.0;28000.0;0.06;1.0;"2007-06-22 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-06-22 00:00:00.000";"";"";0.06;"";"";""
207;11280.0;3109.0;908.0;28000.0;28000.0;0.057;1.0;"2007-06-22 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-06-22 00:00:00.000";"";"";0.057;"";"";""
208;11308.0;3117.0;800.0;500.0;500.0;0.17;1.0;"2007-06-25 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-06-25 00:00:00.000";"";"";0.17;"";"";""
209;11316.0;3119.0;1065.0;3000.0;3000.0;0.11;2.0;"2007-06-30 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.11;"";"";""
210;11318.0;3119.0;1065.0;3000.0;3000.0;0.11;2.0;"2007-07-30 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.11;"";"";""
211;11320.0;3119.0;1065.0;3000.0;3000.0;0.11;2.0;"2007-08-30 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.11;"";"";""
212;11450.0;3140.0;908.0;28000.0;28000.0;0.057;1.0;"2007-07-04 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-07-04 00:00:00.000";"";"";0.057;"";"";""
213;11480.0;3149.0;800.0;1000.0;1000.0;0.17;1.0;"2007-07-11 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.17;"";"";""
214;11481.0;3149.0;819.0;500.0;500.0;0.0832;1.0;"2007-07-11 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0832;"";"";""
215;11516.0;3159.0;800.0;1000.0;0.0;0.17;1.0;"2007-07-10 00:00:00.000";0.0;1.0;1000.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-07-10 00:00:00.000";"";"";0.17;"";"";""
216;11517.0;3159.0;819.0;500.0;0.0;0.0832;1.0;"2007-07-10 00:00:00.000";0.0;1.0;500.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-07-10 00:00:00.000";"";"";0.0832;"";"";""
217;11613.0;3171.0;907.0;42000.0;42000.0;0.06;1.0;"2007-07-17 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-07-17 00:00:00.000";"";"";0.06;"";"";""
218;11614.0;3171.0;908.0;42000.0;42000.0;0.057;1.0;"2007-07-17 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-07-17 00:00:00.000";"";"";0.057;"";"";""
219;11728.0;3190.0;800.0;500.0;500.0;0.1608;1.0;"2007-07-24 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-07-24 00:00:00.000";"";"";0.1608;"";"";""
220;11843.0;3205.0;800.0;1000.0;1000.0;0.1608;1.0;"2007-08-06 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
221;11905.0;3216.0;907.0;42000.0;42000.0;0.06;1.0;"2007-08-14 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.06;"";"";""
222;11912.0;3211.0;800.0;1000.0;1000.0;0.1608;1.0;"2007-08-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-08-13 00:00:00.000";"";"";0.1608;"";"";""
223;12003.0;3230.0;1062.0;3000.0;3000.0;0.179;2.0;"2007-08-20 00:00:00.000";0.0;1.0;0.0;"";"2007-11-06 00:00:00.000";"";"";0.179;"";"";""
224;12005.0;3230.0;1062.0;3000.0;3000.0;0.179;2.0;"2007-09-28 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
225;12007.0;3230.0;1062.0;3000.0;3000.0;0.179;2.0;"2007-10-30 00:00:00.000";0.0;1.0;0.0;"NF 28400";"2007-11-07 00:00:00.000";"";"";0.179;"";"";""
226;12009.0;3230.0;1062.0;3000.0;3000.0;0.179;2.0;"2007-11-30 00:00:00.000";0.0;1.0;0.0;"CONFORME RESPONDIDO EM FOLLOW-UP";"2007-11-30 00:00:00.000";"";"";0.179;"";"";""
227;12020.0;3234.0;908.0;42000.0;42000.0;0.057;1.0;"2007-08-21 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.057;"";"";""
228;12267.0;3296.0;907.0;42000.0;42000.0;0.0408;1.0;"2007-09-12 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
229;12268.0;3296.0;908.0;42000.0;42000.0;0.057;1.0;"2007-09-12 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.057;"";"";""
230;12330.0;3306.0;819.0;500.0;500.0;0.0807;1.0;"2007-09-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-09-13 00:00:00.000";"";"";0.0807;"";"";""
231;12333.0;3306.0;1718.0;500.0;500.0;0.1405;1.0;"2007-09-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-09-13 00:00:00.000";"";"";0.1405;"";"";""
232;12334.0;3306.0;800.0;1000.0;1000.0;0.1608;1.0;"2007-09-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-09-13 00:00:00.000";"";"";0.1608;"";"";""
233;12361.0;3308.0;908.0;70000.0;70000.0;0.0408;1.0;"2008-01-30 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-09-14 00:00:00.000";"";"";0.0408;"";"";""
234;12537.0;3333.0;908.0;42000.0;42000.0;0.0408;1.0;"2007-09-24 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
235;12538.0;3333.0;907.0;42000.0;42000.0;0.0408;1.0;"2007-09-24 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
236;12553.0;3340.0;1062.0;3000.0;3000.0;0.179;2.0;"2007-10-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
237;12711.0;3371.0;819.0;500.0;500.0;0.0807;1.0;"2007-10-08 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-10-08 00:00:00.000";"";"";0.0807;"";"";""
238;12740.0;3378.0;907.0;28000.0;28000.0;0.057;1.0;"2007-10-11 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-10-11 00:00:00.000";"";"";0.057;"";"";""
239;12741.0;3378.0;908.0;28000.0;28000.0;0.057;1.0;"2007-10-11 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-10-11 00:00:00.000";"";"";0.057;"";"";""
240;12989.0;3445.0;800.0;1000.0;1000.0;0.1608;1.0;"2007-11-09 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
241;13178.0;3482.0;1718.0;700.0;700.0;0.1649;1.0;"2007-11-22 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2007-11-22 00:00:00.000";"";"";0.1649;"";"";""
242;13287.0;3500.0;1062.0;4000.0;4000.0;0.179;2.0;"2007-12-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
243;13288.0;3500.0;1062.0;4000.0;4000.0;0.179;2.0;"2008-01-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
244;13289.0;3500.0;1062.0;4000.0;4000.0;0.179;2.0;"2008-02-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
245;13290.0;3500.0;1062.0;4000.0;4000.0;0.179;2.0;"2008-03-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
246;13439.0;3525.0;908.0;70000.0;70000.0;0.0408;1.0;"2008-02-15 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
247;13440.0;3525.0;907.0;70000.0;70000.0;0.0408;1.0;"2008-02-15 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
248;13447.0;3528.0;819.0;1000.0;1000.0;0.0807;1.0;"2007-12-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0807;"";"";""
249;13450.0;3528.0;1718.0;500.0;500.0;0.1649;1.0;"2007-12-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1649;"";"";""
250;13451.0;3528.0;800.0;3000.0;3000.0;0.1608;1.0;"2007-12-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
251;13985.0;3648.0;908.0;70000.0;70000.0;0.0408;1.0;"2008-05-02 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
252;13986.0;3648.0;907.0;70000.0;70000.0;0.0408;1.0;"2008-05-02 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
253;14201.0;3718.0;2996.0;2.0;2.0;3.8;1.0;"2008-03-03 00:00:00.000";0.0;7.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-03-03 00:00:00.000";"";"";3.8;"";"";""
254;14324.0;3742.0;819.0;500.0;500.0;0.0807;1.0;"2008-03-11 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-03-11 00:00:00.000";"";"";0.0807;"";"";""
255;14326.0;3742.0;800.0;2000.0;2000.0;0.1608;1.0;"2008-03-11 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-03-11 00:00:00.000";"";"";0.1608;"";"";""
256;14952.0;3790.0;819.0;500.0;500.0;0.0807;1.0;"2008-04-04 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0807;"";"";""
257;15011.0;3814.0;908.0;70000.0;70000.0;0.0408;1.0;"2008-06-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
258;15012.0;3814.0;907.0;70000.0;70000.0;0.0408;1.0;"2008-06-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
259;15013.0;3814.0;908.0;70000.0;70000.0;0.0408;1.0;"2008-07-04 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
260;15014.0;3814.0;907.0;70000.0;70000.0;0.0408;1.0;"2008-07-04 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
261;15015.0;3814.0;908.0;70000.0;70000.0;0.0408;1.0;"2008-08-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
262;15016.0;3814.0;907.0;70000.0;70000.0;0.0408;1.0;"2008-08-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
263;15137.0;3859.0;1065.0;2000.0;2000.0;0.1819;2.0;"2008-05-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1819;"";"";""
264;15139.0;3859.0;1062.0;8000.0;8000.0;0.179;2.0;"2008-05-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.179;"";"";""
265;15148.0;3863.0;908.0;84000.0;84000.0;0.0408;1.0;"2008-09-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
266;15149.0;3863.0;908.0;84000.0;84000.0;0.0408;1.0;"2008-10-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
267;15150.0;3863.0;908.0;84000.0;84000.0;0.0408;1.0;"2008-11-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
268;15151.0;3863.0;908.0;84000.0;84000.0;0.0416;1.0;"2008-12-05 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-05-05 00:00:00.000";"";"";0.0416;"";"";""
269;15152.0;3863.0;907.0;84000.0;84000.0;0.0408;1.0;"2008-09-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
270;15153.0;3863.0;907.0;84000.0;84000.0;0.0408;1.0;"2008-10-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
271;15154.0;3863.0;907.0;84000.0;84000.0;0.0408;1.0;"2008-11-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0408;"";"";""
272;15155.0;3863.0;907.0;84000.0;84000.0;0.0416;1.0;"2008-12-05 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0416;"";"";""
273;15781.0;3975.0;819.0;500.0;500.0;0.0807;1.0;"2008-06-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0807;"";"";""
274;15784.0;3975.0;800.0;2000.0;2000.0;0.1608;1.0;"2008-06-20 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
275;15842.0;3986.0;1065.0;60.0;60.0;0.1819;2.0;"2008-06-17 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-06-17 00:00:00.000";"";"";0.1819;"";"";""
276;16000.0;4016.0;1062.0;600.0;600.0;0.2054;2.0;"2008-06-30 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-06-30 00:00:00.000";"";"";0.2054;"";"";""
277;16101.0;4038.0;1065.0;6000.0;6000.0;0.1819;2.0;"2008-07-08 00:00:00.000";0.0;1.0;0.0;"1500 IMEDIATA E 4500 PARA 15/07/08";"2008-07-15 00:00:00.000";"";"";0.1819;"";"";""
278;16169.0;4064.0;800.0;1000.0;1000.0;0.1608;1.0;"2008-07-21 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
279;16170.0;4064.0;800.0;1000.0;1000.0;0.1608;1.0;"2008-08-18 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
280;16380.0;4102.0;1062.0;6000.0;6000.0;0.3208;1.0;"2008-08-04 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-08-04 00:00:00.000";"";"";0.3208;"";"";""
281;16686.0;4181.0;2704.0;20000.0;20000.0;0.0341;1.0;"2008-08-26 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-08-26 00:00:00.000";"";"";0.0341;"";"";""
282;17031.0;4252.0;800.0;1000.0;1000.0;0.1608;1.0;"2008-09-22 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
283;17119.0;4261.0;819.0;500.0;500.0;0.0807;1.0;"2008-09-19 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-09-19 00:00:00.000";"";"";0.0807;"";"";""
284;17627.0;4391.0;819.0;500.0;500.0;0.0807;1.0;"2008-11-04 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-11-04 00:00:00.000";"";"";0.0807;"";"";""
285;17628.0;4391.0;800.0;1000.0;1000.0;0.1608;1.0;"2008-11-04 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-11-04 00:00:00.000";"";"";0.1608;"";"";""
286;17779.0;4426.0;3111.0;12000.0;0.0;0.0228;1.0;"2008-11-13 00:00:00.000";0.0;1.0;12000.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-11-13 00:00:00.000";"";"";0.0228;"";"";""
287;17782.0;4427.0;3111.0;45000.0;45000.0;0.0154;1.0;"2008-11-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-11-13 00:00:00.000";"";"";0.0154;"";"";""
288;17789.0;4428.0;800.0;2000.0;2000.0;0.1608;1.0;"2008-11-13 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-11-13 00:00:00.000";"";"";0.1608;"";"";""
289;17816.0;4430.0;819.0;500.0;500.0;0.0807;1.0;"2008-11-24 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0807;"";"";""
290;17817.0;4430.0;819.0;500.0;500.0;0.0807;1.0;"2008-12-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.0807;"";"";""
291;17841.0;4430.0;800.0;1500.0;1500.0;0.1608;1.0;"2008-12-10 00:00:00.000";0.0;1.0;0.0;"";"";"";"";0.1608;"";"";""
292;17875.0;4446.0;2704.0;20000.0;20000.0;0.0341;1.0;"2008-12-20 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-12-30 00:00:00.000";"";"";0.0341;"";"";""
293;17999.0;4493.0;819.0;500.0;500.0;0.0807;1.0;"2008-12-04 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-12-04 00:00:00.000";"";"";0.0807;"";"";""
294;18155.0;4531.0;819.0;2000.0;2000.0;0.0807;1.0;"2008-12-17 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2008-12-17 00:00:00.000";"";"";0.0807;"";"";""
295;18300.0;4596.0;819.0;1000.0;1000.0;0.0807;1.0;"2009-01-14 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2009-01-14 00:00:00.000";"";"";0.0807;"";"";""
296;18453.0;4642.0;800.0;500.0;500.0;0.1608;1.0;"2009-01-22 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2009-01-22 00:00:00.000";"";"";0.1608;"";"";""
297;18648.0;4729.0;800.0;1000.0;1000.0;0.142;1.0;"2009-02-20 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2009-02-20 00:00:00.000";"";"";0.142;"";"";""
298;18723.0;4761.0;800.0;2000.0;2000.0;0.142;1.0;"2009-03-05 00:00:00.000";0.0;1.0;0.0;"FOLLOW-UP LANCADO AUTOMATICAMENTE PELO SISTEMA.";"2009-03-05 00:00:00.000";"";"";0.142;"";"";""
